City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
283,lunino,53.5918,45.2271,11.67,73,100,1.82,RU,1692932159
284,bakchar,57.0186,82.0711,17.76,93,100,1.96,RU,1692932160
285,thurso,58.5927,-3.5259,12.14,93,63,1.83,GB,1692932161
286,susuman,62.7833,148.1667,6.39,92,100,2.13,RU,1692932164
287,keflavik,64.0049,-22.5624,10.24,100,0,2.06,IS,1692932165
288,howrah,22.5892,88.3103,27.0,94,100,2.57,IN,1692932167
289,mata-utu,-13.2816,-176.1745,27.74,70,6,6.15,WF,1692932168
290,pacasmayo,-7.4006,-79.5714,19.73,86,99,6.5,PE,1692932169
291,pakxan,18.3778,103.6601,26.53,86,100,1.3,LA,1692932170
292,san antonio de pale,-1.4014,5.6325,23.06,90,80,4.76,GQ,1692932171
293,boende,-0.2167,20.8667,22.08,98,100,1.83,CD,1692932173
294,santa ana,33.7456,-117.8678,28.81,72,20,3.6,US,1692931905
295,upington,-28.4478,21.2561,10.21,32,0,1.03,ZA,1692932175
296,saint-louis,16.3333,-15.0,28.39,64,99,0.61,SN,1692932176
297,mahavelona,-17.6848,49.5087,19.3,94,51,2.69,MG,1692932178
298,coahuayana de hidalgo,18.7,-103.6583,25.99,90,100,0.71,MX,1692932179
299,trenton,40.217,-74.7429,21.61,91,100,2.06,US,1692932169
300,naze,28.3667,129.4833,27.51,72,100,0.42,JP,1692932181
301,hilo,19.7297,-155.09,26.25,90,100,4.12,US,1692932183
302,uliastay,47.7417,96.8444,15.84,53,27,1.26,MN,1692932184
303,namie,37.4833,141.0,34.29,67,8,0.89,JP,1692932186
304,zemio,5.0314,25.1361,19.75,97,43,0.44,CF,1692932187
305,gizo,-8.103,156.8419,26.69,83,100,10.44,SB,1692932188
306,laguna,38.421,-121.4238,32.47,53,0,6.69,US,1692932189
307,stepnoye,51.4,46.8667,13.44,82,100,2.23,RU,1692932190
308,ryotsu-minato,38.0833,138.4333,30.99,64,2,1.83,JP,1692932192
309,arica,-18.475,-70.3042,19.13,72,100,4.63,CL,1692931772
310,visakhapatnam,17.69,83.2093,29.91,63,96,3.52,IN,1692932194
311,cannonvale,-20.2833,148.7,21.66,66,0,8.16,AU,1692932195
312,yinchuan,38.4681,106.2731,17.12,67,100,7.33,CN,1692932197
313,vorkuta,67.5,64.0,6.78,97,100,6.2,RU,1692932198
314,bahjoi,28.4,78.6167,28.57,72,93,3.24,IN,1692932199
315,syktyvkar,61.6764,50.8099,8.85,100,100,2.0,RU,1692932200
316,puerto leguizamo,-0.1934,-74.7819,23.59,91,52,1.56,CO,1692932201
317,ancud,-41.8697,-73.8203,5.11,80,60,2.2,CL,1692932203
318,babaeski,41.4325,27.0931,22.54,67,4,1.55,TR,1692932204
319,port shepstone,-30.7414,30.455,16.47,86,100,7.14,ZA,1692932205
320,pangody,65.85,74.4859,9.29,79,15,7.79,RU,1692932206
321,kourou,5.1552,-52.6478,25.03,88,88,2.92,GF,1692932207
322,turpan,42.9333,89.1667,34.49,17,0,2.61,CN,1692932208
323,santa terezinha,-29.9002,-50.0904,12.73,77,1,1.96,BR,1692932210
324,namtsy,62.7161,129.6658,18.34,35,13,4.31,RU,1692932211
325,tidjikja,18.5564,-11.4271,27.07,52,72,1.62,MR,1692932212
326,pemangkat,1.1667,108.9667,26.84,80,99,2.68,ID,1692932214
327,guaduas,5.0669,-74.595,19.77,79,33,1.36,CO,1692932216
328,bathurst,-33.4166,149.5806,18.31,46,1,0.89,AU,1692932152
329,okhotsk,59.3833,143.3,16.97,63,77,2.12,RU,1692932218
330,kampong thom,12.7111,104.8887,30.79,65,100,0.91,KH,1692932219
331,mitchell,43.7094,-98.0298,25.99,83,0,3.09,US,1692931953
332,klyuchi,52.2667,79.1667,20.91,67,100,1.54,RU,1692932222
333,lazaro cardenas,17.9583,-102.2,26.98,78,33,1.48,MX,1692931958
334,trinity beach,-16.7888,145.6968,26.94,60,10,10.8,AU,1692932224
335,urangan,-25.3,152.9,21.05,68,21,7.0,AU,1692932226
336,dolneni,41.4253,21.4547,17.72,77,34,0.98,MK,1692932228
337,ebon,4.582,168.6964,28.75,75,71,2.97,MH,1692932229
338,gadzhiyevo,69.2551,33.3362,7.19,85,73,0.64,RU,1692932230
339,la'ie,21.6477,-157.9253,30.98,68,1,3.13,US,1692932232
340,chibougamau,49.9168,-74.3659,13.79,88,40,1.54,CA,1692932233
341,port blair,11.6667,92.75,28.02,89,75,3.6,IN,1692932234
342,mantua,45.1667,10.7833,27.58,86,93,0.45,IT,1692932235
343,mogocha,53.7333,119.7667,20.55,41,83,0.63,RU,1692932237
344,dunedin,-45.8742,170.5036,15.6,59,20,4.02,NZ,1692931674
345,broken hill,-31.95,141.4333,20.15,23,46,1.99,AU,1692932239
346,severnoye,56.3491,78.3619,13.12,98,100,3.23,RU,1692932240
347,uturoa,-16.7333,-151.4333,25.64,77,9,7.24,PF,1692932242
348,georgetown,5.4112,100.3354,30.96,74,20,2.06,MY,1692932195
349,lincoln,40.8,-96.667,32.23,52,0,1.34,US,1692932078
350,nuku'alofa,-21.1333,-175.2,21.19,83,75,4.63,TO,1692932246
351,zarinsk,53.7074,84.9493,24.41,49,90,4.96,RU,1692932247
352,saint-pierre,-21.3393,55.4781,18.82,63,0,4.12,RE,1692932249
353,hami,42.8,93.45,27.39,27,3,2.3,CN,1692932250
354,pago pago,-14.2781,-170.7025,27.55,94,75,6.17,AS,1692932251
355,kyren,51.6828,102.1408,19.97,57,4,0.55,RU,1692932253
356,ponta delgada,37.7333,-25.6667,20.4,94,75,1.54,PT,1692932254
357,tromso,69.6496,18.957,10.21,87,75,3.09,NO,1692932255
358,kuraymah,18.55,31.85,34.46,30,0,3.71,SD,1692932256
359,cidreira,-30.1811,-50.2056,13.1,69,4,2.36,BR,1692932257
360,santarem,-2.4431,-54.7083,27.07,83,0,2.06,BR,1692932259
361,hola,51.5377,23.1902,14.1,65,99,2.01,PL,1692932260
362,usinsk,65.9939,57.5281,7.22,94,100,5.9,RU,1692932079
363,nagykata,47.4151,19.7441,18.83,62,3,1.46,HU,1692932262
364,ipira,-12.1583,-39.7372,20.54,90,32,2.15,BR,1692932263
365,dali,25.7,100.1833,19.4,88,95,1.99,CN,1692932264
366,berdigestyakh,62.0989,126.6992,17.16,38,19,2.56,RU,1692932266
367,hagi,34.4,131.4167,31.05,81,99,2.43,JP,1692932267
368,erenhot,43.6475,111.9767,20.73,41,4,2.69,CN,1692932268
369,rosso,16.4986,-15.8153,28.41,58,100,0.37,SN,1692932269
370,soio,-6.1349,12.3689,21.7,92,100,1.76,AO,1692932270
371,inirida,3.8653,-67.9239,24.48,90,23,1.44,CO,1692932272
372,rezh,57.37,61.4043,8.46,87,99,3.51,RU,1692932273
373,flekkefjord,58.2971,6.6607,13.3,93,100,3.23,NO,1692932274
374,gadani,25.1185,66.7299,27.12,77,100,7.0,PK,1692932275
375,jobabo,20.9692,-76.2994,25.66,88,34,1.91,CU,1692932276
376,praya,14.9215,-23.5087,27.3,74,20,1.03,CV,1692932279
377,ust'-ordynskiy,52.805,104.7508,22.0,47,7,5.2,RU,1692932280
378,zhelezinka,53.54,75.3072,15.34,71,97,4.52,KZ,1692932281
379,sao joaquim,-28.2939,-49.9317,6.94,97,100,1.51,BR,1692932282
380,saudarkrokur,65.7461,-19.6394,11.67,62,0,3.01,IS,1692932284
381,corfu,39.62,19.9197,24.9,83,20,0.0,GR,1692932285
382,ephraim,39.3597,-111.5863,19.04,79,72,1.11,US,1692932286
383,bandarbeyla,9.4942,50.8122,25.89,69,74,10.58,SO,1692932287
384,yanam,16.7333,82.2167,30.09,67,99,2.89,IN,1692932289
385,pombal,-6.7703,-37.8017,25.73,66,3,4.9,BR,1692932290
386,tonghae,37.5439,129.1069,26.57,76,47,1.96,KR,1692932291
387,homer,59.6425,-151.5483,16.94,72,100,4.63,US,1692932292
388,kamaishi,39.2667,141.8833,30.34,70,4,5.68,JP,1692932294
389,korla,41.7597,86.1469,28.07,23,0,3.85,CN,1692932295
390,campo formoso,-10.5075,-40.3214,19.69,67,1,1.8,BR,1692932296
391,san mariano,7.5,126.0,30.12,69,16,1.48,PH,1692932297
392,rio grande,-32.035,-52.0986,6.64,67,14,2.71,BR,1692932298
393,santa luzia,-19.7697,-43.8514,26.5,62,0,0.0,BR,1692932165
394,kangding,30.0513,101.9603,17.63,86,99,1.21,CN,1692932301
395,beloyarskiy,63.7119,66.6722,8.45,95,100,2.15,RU,1692932302
396,lexington park,38.2668,-76.4538,25.82,81,75,4.63,US,1692932303
397,shimoda,34.6667,138.95,31.17,73,7,2.79,JP,1692932304
398,fairfield glade,36.0004,-84.8863,23.67,98,0,0.0,US,1692932306
399,laojunmiao,39.8333,97.7333,21.79,26,15,6.3,CN,1692932307
400,minas de marcona,-15.2119,-75.1103,12.56,87,48,6.32,PE,1692932308
401,nagqu,31.5,92.0,6.77,83,100,2.97,CN,1692932309
402,kovernino,57.1253,43.8142,7.82,73,11,2.04,RU,1692932311
403,stornoway,58.2093,-6.3865,11.98,91,100,2.57,GB,1692932312
404,idfu,24.9803,32.8747,31.33,22,0,5.51,EG,1692932313
405,knyaze-volkonskoye,48.4642,135.4567,23.19,68,100,3.97,RU,1692932314
406,napier,-39.4833,176.9167,11.27,77,97,0.89,NZ,1692932179
407,amga,60.8953,131.9608,17.18,41,33,3.3,RU,1692932317
408,trairi,-3.2778,-39.2689,25.07,87,23,3.83,BR,1692932318
409,somerset east,-32.7217,25.588,14.76,28,99,3.58,ZA,1692932319
410,westport,41.1415,-73.3579,21.99,82,100,4.63,US,1692932035
411,codrington,-38.2667,141.9667,12.46,85,97,3.97,AU,1692932321
412,questembert,47.6667,-2.4667,17.46,94,0,5.14,FR,1692932322
413,bardai,11.65,7.2333,21.67,92,100,4.09,NG,1692932324
414,yeniseysk,58.4497,92.1703,22.16,48,42,4.64,RU,1692932325
415,prado,-17.3411,-39.2208,23.53,89,2,5.9,BR,1692932326
416,orting,47.0979,-122.2043,24.23,60,0,0.45,US,1692932327
417,wiwili,13.6268,-85.8254,22.94,95,100,1.15,NI,1692932328
418,tumut,-35.3,148.2167,16.3,49,86,2.47,AU,1692932329
419,fort st. john,56.2499,-120.8529,20.94,43,0,3.6,CA,1692932140
420,east end,34.5507,-92.341,31.84,80,87,1.75,US,1692932332
421,novoishimskiy,53.1981,66.7694,12.8,55,100,1.62,KZ,1692932333
422,yongchuan,29.3514,105.8947,24.27,91,100,1.13,CN,1692932334
423,purranque,-40.9167,-73.1667,2.63,98,42,0.25,CL,1692932335
424,kasulu,-4.5767,30.1025,18.98,42,5,2.84,TZ,1692932336
425,mar del plata,-38.0023,-57.5575,6.08,77,0,0.89,AR,1692932209
426,likiep,9.8251,169.3107,28.24,76,31,4.25,MH,1692932339
427,bubaque,11.2833,-15.8333,25.61,87,100,2.75,GW,1692932340
428,neryungri,56.6709,124.6491,14.67,46,1,2.27,RU,1692932341
429,curup,-3.4667,102.5333,27.72,62,33,0.91,ID,1692932342
430,felege neway,6.3,36.8833,16.44,78,1,0.93,ET,1692932344
431,motygino,58.1831,94.7592,22.67,44,6,3.66,RU,1692932345
432,castanos,26.7833,-101.4167,30.51,38,28,3.65,MX,1692932346
433,nuuk,64.1835,-51.7216,6.6,100,100,1.34,GL,1692932347
434,santa cruz del sur,20.7147,-77.9956,26.56,86,18,4.26,CU,1692932348
435,canarana,-11.6847,-41.7689,22.06,57,39,2.32,BR,1692932350
436,republic,37.12,-93.4802,29.41,83,30,0.45,US,1692932351
437,kharan,28.5833,65.4167,27.75,18,99,3.79,PK,1692932352
438,carnarvon,-24.8667,113.6333,24.06,44,0,3.27,AU,1692932353
439,mahad,18.0833,73.4167,26.8,84,96,1.85,IN,1692932354
440,port moresby,-9.4431,147.1797,26.68,78,75,10.29,PG,1692932356
441,peace river,56.2501,-117.286,16.17,88,100,3.09,CA,1692932357
442,hammerfest,70.6634,23.6821,9.25,93,100,3.09,NO,1692932358
443,kasane,-17.8167,25.15,17.72,33,1,2.29,BW,1692932359
444,cestos city,5.46,-9.5828,24.69,91,96,3.67,LR,1692932361
445,puerto el triunfo,13.2833,-88.55,24.52,92,100,2.16,SV,1692932362
446,bolkhov,53.4433,36.0044,10.76,98,68,1.95,RU,1692932363
447,al bawiti,28.3492,28.8659,25.74,52,0,3.16,EG,1692932364
448,dzhambeyty,50.2536,52.595,17.0,54,92,2.7,KZ,1692932366
449,tselinnoye,53.0833,85.6667,22.71,57,95,4.07,RU,1692932368
450,saipan,15.1355,145.701,30.39,100,75,3.58,MP,1692932369
451,choma,-16.8065,26.9531,17.7,37,0,3.45,ZM,1692932370
452,rechka-vydrino,51.485,104.8461,16.36,73,13,4.99,RU,1692932371
453,praia da vitoria,38.7333,-27.0667,22.14,88,40,8.94,PT,1692932373
454,xuanzhou,30.9525,118.7553,29.67,66,94,2.94,CN,1692932374
455,vila franca do campo,37.7167,-25.4333,20.23,82,69,0.86,PT,1692932375
456,mount gambier,-37.8333,140.7667,13.99,78,94,2.92,AU,1692932376
457,ephrata,40.1798,-76.1788,21.54,81,0,1.54,US,1692932378
458,gustavia,17.8962,-62.8498,28.56,78,100,0.89,BL,1692932084
459,zavetnoye,47.1194,43.8903,19.12,45,1,2.07,RU,1692932380
460,weno,7.4515,151.8468,28.21,79,96,6.51,FM,1692932381
461,guerrero negro,27.9769,-114.0611,20.7,83,11,8.1,MX,1692932382
462,nizhnesortymskiy,62.4397,71.7603,10.05,82,100,6.24,RU,1692932384
463,villers-cotterets,49.2531,3.09,20.81,95,2,2.64,FR,1692932385
464,muncar,-8.4333,114.3333,27.7,67,49,4.42,ID,1692932386
465,lisala,2.15,21.5167,21.65,99,100,1.89,CD,1692932387
466,altai,46.3722,96.2583,11.05,70,93,1.04,MN,1692932388
467,baganga,7.5739,126.56,29.67,74,59,2.67,PH,1692932390
468,temiskaming shores,47.4938,-79.7153,15.89,96,100,0.75,CA,1692932391
469,opuwo,-18.0607,13.84,15.23,33,2,0.77,NA,1692932392
470,port saint john's,-31.6229,29.5448,17.07,76,100,4.1,ZA,1692932393
471,turan,16.0678,108.2208,33.99,52,20,0.51,VN,1692932394
472,moree,-29.4667,149.85,22.94,35,0,2.39,AU,1692932395
473,visby,57.6409,18.296,9.12,100,92,1.03,SE,1692932397
474,northam,51.0333,-4.2167,18.5,81,99,2.67,GB,1692932398
475,isangel,-19.55,169.2667,22.61,67,6,6.95,VU,1692932399
476,castres,43.5833,2.1667,24.5,73,100,4.63,FR,1692932400
477,ujae,8.9322,165.7642,28.65,76,94,4.04,MH,1692932402
478,fada,9.5667,8.3,20.55,92,97,0.15,NG,1692932404
479,trinidad,-14.8333,-64.9,26.79,32,87,2.07,BO,1692932407
480,caleta de carquin,-11.0925,-77.6267,18.58,85,19,7.57,PE,1692932409
481,howard springs,-12.497,131.047,32.68,34,18,3.63,AU,1692932411
482,muang phonsavan,19.45,103.2167,21.57,88,100,1.27,LA,1692932413
483,crane,31.3974,-102.3501,29.49,33,17,5.59,US,1692932414
484,cascais,38.6979,-9.4215,22.19,73,41,6.26,PT,1692932416
485,at taj,24.2049,23.2857,28.19,27,5,4.89,LY,1692932419
486,najaf,31.9985,44.3398,33.88,21,0,4.12,IQ,1692932420
487,portland,45.5234,-122.6762,30.93,31,0,2.68,US,1692931951
488,brindisi,40.5833,17.6667,27.1,63,0,2.97,IT,1692932423
489,necochea,-38.5473,-58.7368,3.03,62,0,3.29,AR,1692932424
490,mersa matruh,31.3525,27.2453,27.77,74,0,5.33,EG,1692932425
491,bay harbor,30.1471,-85.6146,27.97,67,0,0.0,US,1692932427
492,wellington,-41.2866,174.7756,12.81,77,100,6.17,NZ,1692932217
493,xapuri,-10.6517,-68.5044,26.28,42,62,1.18,BR,1692932430
494,yuzhno-kurilsk,44.0306,145.8556,18.41,99,100,3.5,RU,1692932432
495,marka,1.7159,44.7717,24.73,87,19,6.03,SO,1692932324
496,campo maior,-4.8278,-42.1686,21.68,85,0,2.18,BR,1692932436
497,slave lake,55.2834,-114.769,14.99,88,0,3.09,CA,1692932177
498,ingeniero guillermo n. juarez,-23.9,-61.85,20.46,48,73,4.31,AR,1692932441
499,sabha,27.0377,14.4283,28.4,36,50,6.62,LY,1692932443
500,nova sintra,14.8667,-24.7167,24.11,74,60,4.39,CV,1692932444
501,kruisfontein,-34.0033,24.7314,12.07,49,0,3.89,ZA,1692932445
502,muriae,-21.1306,-42.3664,26.13,44,33,3.48,BR,1692932446
503,tamanrasset,22.785,5.5228,25.95,19,20,2.06,DZ,1692932448
504,muli,2.9167,73.5667,28.4,70,34,4.93,MV,1692932449
505,egilsstadir,65.2653,-14.3948,9.95,87,0,1.54,IS,1692932450
506,fuente obejuna,38.2667,-5.4167,27.06,28,17,2.15,ES,1692932451
507,sierra grande,-41.606,-65.3557,6.07,44,2,6.82,AR,1692932453
508,najran,17.4924,44.1277,25.36,21,72,1.46,SA,1692932454
509,saint-francois,46.4154,3.9054,20.93,83,44,2.57,FR,1692932455
510,anar darah,32.7587,61.654,28.31,19,0,13.75,AF,1692932456
511,smara,26.7384,-11.6719,30.82,41,50,5.54,EH,1692932457
512,magistral'nyy,56.1725,107.4458,21.55,58,10,1.86,RU,1692932459
513,surgut,61.25,73.4167,10.1,81,0,3.13,RU,1692932460
514,'ain el turk,35.7438,-0.7693,23.38,94,40,1.03,DZ,1692932461
515,guanica,17.9716,-66.908,29.43,72,100,3.84,PR,1692932463
516,miguel ahumada,30.6167,-106.5167,25.6,59,65,3.84,MX,1692932464
517,odienne,9.51,-7.5692,21.29,96,91,1.01,CI,1692932466
518,saint-joseph,-21.3667,55.6167,18.21,80,19,4.72,RE,1692932468
519,rondonopolis,-16.4708,-54.6356,28.98,34,68,0.89,BR,1692932469
520,butterworth,5.3991,100.3638,31.02,74,20,2.06,MY,1692932470
521,polyarnyy,69.1989,33.4478,7.54,84,70,0.64,RU,1692932472
522,ust'-ilimsk,58.0006,102.6619,22.43,49,45,2.97,RU,1692932473
523,villamontes,-21.25,-63.5,18.22,47,6,1.61,BO,1692932474
524,stephenville,32.2207,-98.2023,33.97,33,0,0.0,US,1692932369
525,thanh hoa,19.8,105.7667,30.18,74,100,1.98,VN,1692932477
526,bracebridge,45.0334,-79.3163,18.82,100,100,0.0,CA,1692932404
527,tolstoy-yurt,43.4444,45.7722,22.18,46,0,2.0,RU,1692932481
528,qamdo,31.1667,97.2333,7.86,78,100,1.46,CN,1692932482
529,bodaybo,57.8506,114.1933,22.78,57,21,0.02,RU,1692932483
530,berrotaran,-32.451,-64.3887,9.38,70,83,0.5,AR,1692932485
531,el amria,35.5244,-1.0158,22.9,61,0,1.13,DZ,1692932486
532,sao felix do xingu,-6.6447,-51.995,25.18,73,100,0.41,BR,1692932487
533,lhuentse,27.6679,91.1839,21.56,96,100,0.07,BT,1692932489
534,siwa oasis,29.2041,25.5195,29.69,39,0,3.14,EG,1692932490
535,borgarnes,64.5383,-21.9206,9.03,79,0,1.13,IS,1692932492
536,bamboo flat,11.7,92.7167,28.05,89,75,3.6,IN,1692932493
537,the pas,53.8251,-101.2541,16.01,88,100,3.6,CA,1692932494
538,yarovoye,52.9273,78.58,19.72,78,100,2.76,RU,1692932496
539,puerto deseado,-47.7503,-65.8938,4.01,83,5,5.98,AR,1692932497
540,pokhara,28.2333,83.9833,22.87,98,100,0.66,NP,1692932445
541,mozarlandia,-14.7447,-50.5706,28.02,41,60,3.33,BR,1692932500
542,katsuura,35.1333,140.3,29.28,72,6,3.56,JP,1692932501
543,marsa alam,25.0757,34.8918,30.92,50,66,11.41,EG,1692932502
544,lakhipur,26.0299,90.3041,26.26,92,100,3.76,IN,1692932503
545,brokopondo,4.75,-55.1667,25.94,77,89,3.91,SR,1692932504
546,broome,42.2506,-75.833,19.14,87,100,3.58,US,1692932506
547,heroica matamoros,25.8833,-97.5,29.36,84,0,2.57,MX,1692932377
548,rongelap,11.1635,166.8941,28.46,74,70,4.71,MH,1692932509
549,marshall,34.3834,-86.3333,29.29,86,0,0.0,US,1692932511
550,ta`u,-14.2336,-169.5144,27.23,77,23,6.22,AS,1692932513
551,yaypan,40.3758,70.8156,28.88,21,0,3.17,UZ,1692932514
552,port hedland,-20.3167,118.5667,31.03,14,0,8.75,AU,1692932428
553,guatrache,-37.6678,-63.5302,6.19,45,17,3.29,AR,1692932516
554,baikunthpur,23.25,82.55,23.88,90,100,3.19,IN,1692932518
555,zaysan,47.4667,84.8667,28.67,21,0,2.04,KZ,1692932519
556,namdrik,5.5994,168.1028,28.74,74,40,3.86,MH,1692932520
557,bundaberg,-24.85,152.35,24.56,69,3,2.68,AU,1692932521
558,clinton,42.587,-82.9199,26.65,95,100,5.14,US,1692932379
559,shingu,33.7333,135.9833,29.22,68,4,2.67,JP,1692932524
560,kerikeri,-35.2268,173.9474,12.23,64,99,1.71,NZ,1692932525
561,napili-honokowai,20.9708,-156.6705,28.5,80,8,6.92,US,1692932526
562,myeik,12.4333,98.6,27.57,80,100,2.25,MM,1692932528
563,tabou,4.423,-7.3528,24.43,92,98,3.51,CI,1692932529
564,hafar al-batin,28.4328,45.9708,33.32,17,0,0.0,SA,1692932530
565,port alfred,-33.5906,26.891,16.58,52,100,3.21,ZA,1692932532
566,natal,-5.795,-35.2094,25.12,88,40,3.09,BR,1692932329
567,colonia,50.9333,6.95,18.82,89,0,1.54,DE,1692932410
568,conception bay south,47.4999,-52.9981,14.95,96,23,2.53,CA,1692932396
